epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,2833.13,1.66879,0.64935,0.70402,0.8667,0.79639,0.80822,0.39701,2.18204,1.23651,0.868,0.000324732,0.000324732,0.000324732
124,2857,1.64981,0.66684,0.70264,0.83235,0.82791,0.8057,0.38516,2.18554,1.29661,0.86615,0.000313729,0.000313729,0.000313729
125,2880.52,1.67293,0.6448,0.64317,0.82296,0.79987,0.77422,0.37638,2.14853,1.24359,0.85926,0.000302727,0.000302727,0.000302727
126,2904.24,1.69707,0.68622,0.70263,0.82954,0.84299,0.80621,0.39483,2.17838,1.2216,0.87429,0.000291725,0.000291725,0.000291725
127,2928.1,1.61188,0.69148,0.71613,0.84034,0.79273,0.75724,0.36085,2.22743,1.28919,0.88479,0.000280723,0.000280723,0.000280723
128,2951.7,1.64008,0.64152,0.71754,0.90552,0.84352,0.82749,0.38509,2.15048,1.24864,0.87604,0.000269721,0.000269721,0.000269721
129,2974.78,1.70514,0.67594,0.68545,0.87498,0.82209,0.831,0.38984,2.1289,1.26067,0.87388,0.000258718,0.000258718,0.000258718
130,2998.57,1.65797,0.64671,0.70878,0.8461,0.85896,0.83265,0.4034,2.12319,1.2086,0.87047,0.000247716,0.000247716,0.000247716
131,3022.09,1.61927,0.6422,0.68102,0.85038,0.87743,0.8386,0.4008,2.06679,1.14247,0.8582,0.000236714,0.000236714,0.000236714
132,3045.98,1.62626,0.64451,0.71678,0.83504,0.8936,0.83561,0.40042,2.13058,1.1401,0.86943,0.000225712,0.000225712,0.000225712
133,3069.68,1.77437,0.69105,0.73541,0.80593,0.84342,0.77708,0.40052,2.14484,1.18544,0.86876,0.00021471,0.00021471,0.00021471
134,3093.48,1.56942,0.60872,0.672,0.85518,0.8367,0.80721,0.40326,2.11076,1.18432,0.86714,0.000203707,0.000203707,0.000203707
135,3117.39,1.61519,0.66126,0.69997,0.85092,0.85641,0.80139,0.40562,2.12413,1.20072,0.87439,0.000192705,0.000192705,0.000192705
136,3140.95,1.67072,0.66236,0.70926,0.87414,0.85994,0.82253,0.38662,2.13268,1.21634,0.87584,0.000181703,0.000181703,0.000181703
137,3164.67,1.60965,0.62805,0.6473,0.89615,0.85872,0.84061,0.41308,2.09974,1.19978,0.86505,0.000170701,0.000170701,0.000170701
138,3188.52,1.7202,0.66472,0.68907,0.8978,0.86932,0.8435,0.42303,2.06248,1.16048,0.86144,0.000159699,0.000159699,0.000159699
139,3212.01,1.72717,0.69018,0.71879,0.83635,0.85698,0.80091,0.39873,2.12842,1.20873,0.86471,0.000148696,0.000148696,0.000148696
140,3235.71,1.51176,0.63809,0.70775,0.83576,0.87611,0.80419,0.39745,2.12789,1.17922,0.86749,0.000137694,0.000137694,0.000137694
141,3270.42,1.55039,0.60821,0.67347,0.86028,0.88182,0.83059,0.39028,2.15927,1.2108,0.86907,0.000126692,0.000126692,0.000126692
142,3293.98,1.47655,0.58689,0.65561,0.83638,0.81524,0.77394,0.38973,2.18546,1.20643,0.86857,0.00011569,0.00011569,0.00011569
143,3317.19,1.40861,0.56076,0.64058,0.86217,0.86351,0.81278,0.39121,2.13967,1.24814,0.86741,0.000104688,0.000104688,0.000104688
144,3340.5,1.52241,0.60921,0.6497,0.83828,0.83182,0.78627,0.39155,2.16043,1.24503,0.87419,9.36854e-05,9.36854e-05,9.36854e-05
145,3363.79,1.48277,0.56547,0.6538,0.83466,0.82988,0.79338,0.40174,2.07809,1.26445,0.87055,8.26832e-05,8.26832e-05,8.26832e-05
146,3387.36,1.4432,0.61205,0.60682,0.82109,0.82922,0.79587,0.40286,2.04618,1.22254,0.86798,7.1681e-05,7.1681e-05,7.1681e-05
